"area","transect","tree","common_name","scientific_name","family_name","WSD_09","DBH_09","BA_09","AGB_09","area_sampled_09","BA_AS_09","AGB_AS_09","type_09","canopy_09","light_09","dead_09","class_09","X_09","Y_09","Hcom_09","Htot_09","RN_09","RS_09","RE_09","RW_09","WSD_11","DBH_11","BA_11","AGB_11","area_sampled_11","BA_AS_11","AGB_AS_11","type_11","canopy_11","light_11","dead_11","class_11","X_11","Y_11","Hcom_11","Htot_11","RN_11","RS_11","RE_11","RW_11","VOL","total.area","transect.area"
"DUC_A01","T01","1070","Louro Preto","Nectandra cuspidata","Lauraceae",0.56,20,0.031415927,0.228032,0.2,0.157079633,1.14016,"O","C",1,"A",NA,2,357,15.17,20,0.99,3.4,3.34,1.17,0.56,20.5,0.033006358,"0.25994009",0.205,0.161006623,"1.26800044","O","S",2,"A",NA,2,357,14.25,21.7,1.3,3.6,5.1,1.2,0.37203704250679,50,1000
"DUC_A01","T01","1071","Matamata Branco","Eschweilera coriacea","Lecythidaceae",0.85,40,0.125663706,2.53498288,0.4,0.314159265,6.3374572,"O","E",1,"A",NA,3.8,364,20.58,36.62,6.31,3.43,4.97,5.2,0.85,50,0.196349541,"3.799748625",0.5,0.392699082,"7.59949725","O","E",1,"A",NA,3.8,364,25.74,35.13,4.35,3.5,4.9,3.8,2.61511395167468,50,1000
"DUC_A01","T01","1072","NI","NI","NI",0.64,5.6,0.002463009,0.011206769,0.056,0.043982297,0.200120883,"O","S",3,"A",NA,0.5,362,5.92,10.97,1.25,0.7,1.65,0.34,0.64,5.7,0.002551759,"0.011261315",0.057,0.044767695,"0.197566925","O","S",3,"A",NA,0.5,362,5.73,10.64,0.9,1.1,1.3,0.8,0.0226354298455876,50,1000
"DUC_A01","T01","1073","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,7.9,0.00490167,0.029911515,0.079,0.062046455,0.378626776,"O","S",3,"A",NA,0.1,366,8.03,11.77,3.35,2.44,1.8,1.96,0.8,7.9,0.00490167,"0.029530315",0.079,0.062046455,"0.373801456","O","S",3,"A",NA,0.1,366,6.15,11.62,2.85,2.4,2.75,1.85,0.0462193516768751,50,1000
"DUC_A01","T01","1074","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,19.5,0.029864765,0.307817546,0.195,0.153152642,1.57855152,"O","C",2,"A",NA,1.8,366.8,8.71,19.88,0.8,3.94,3.4,1.02,0.8,19.7,0.030480517,"0.284612477",0.197,0.154723438,"1.444733384","O","S",2,"A",NA,1.8,366.8,7.36,18.01,2,3.7,4.5,1.7,0.341016446971571,50,1000
"DUC_A01","T01","1075","Louro Amarelo","Aniba parviflora","Lauraceae",0.54,28.6,0.064242428,0.567232177,0.286,0.224623875,1.983329291,"O","E",1,"A",NA,1.6,368,19.63,25.23,2,2.94,3,3.5,0.54,29,0.066051986,"0.631983949",0.29,0.227765467,"2.179254996","O","D",2,"A",NA,1.6,368,18.88,27.34,3.3,4.2,4.4,4.1,0.794455022439878,50,1000
"DUC_A01","T01","1076","Envira Preta","Guatteria schomburgkiana","Annonaceae",0.6,8.1,0.005152997,0.021940837,0.081,0.063617251,0.27087453,"O","S",3,"A",NA,0.8,376,6.59,10.95,0.68,1.14,0.77,1.37,0.6,8.2,0.005281017,"0.024991212",0.082,0.064402649,"0.304770876","O","S",3,"A",NA,0.8,376,7.04,12.17,1.1,1.25,1,1.3,0.0501449171454531,50,1000
"DUC_A01","T01","1077","Abiurana Branca","Pouteria guianensis","Sapotaceae",0.93,9.1,0.006503882,0.048098117,0.091,0.071471233,0.528550741,"O","S",3,"A",NA,0.2,391,8.41,12.27,1.92,2.12,2.3,1.35,0.93,9.4,0.006939778,"0.06052363",0.094,0.073827427,"0.643868407","O","S",3,"A",NA,0.2,391,8.04,14.47,2.3,2.1,2.9,1.5,0.0676014867759266,50,1000
"DUC_A01","T01","1078","Abiurana Casca Fina","Pouteria retinervis","Sapotaceae",0.78,5.7,0.002551759,0.011570564,0.057,0.044767695,0.202992356,"O","S",3,"A",NA,0.2,391,4.66,8.97,1.55,1.2,1.82,1.94,0.78,5.8,0.002642079,"0.011859908",0.058,0.045553093,"0.204481181","O","S",3,"A",NA,0.2,391,4.11,8.88,1.9,2.2,2.6,2.2,0.0235130345665294,50,1000
"DUC_A01","T01","1081","NI","NI","NI",0.45,26.2,0.053912872,0.121662272,0.262,0.205774319,0.464359816,"O","S",NA,"D",4,1,401,NA,9.84,NA,NA,NA,NA,0.45,26.2,0.053912872,"0.124386251",0.262,0.205774319,"0.474756681","O",NA,NA,"D",4,1,401,2.78,10.11,NA,NA,NA,NA,0.636242497145615,50,1000
"DUC_A01","T01","1082","Abiurana Branca","Pouteria guianensis","Sapotaceae",0.93,21,0.034636059,0.43170776,0.21,0.164933614,2.055751236,"O","C",2,"A",NA,0.2,404,12.45,20.68,3.52,2.5,2.7,5.58,0.93,20.9,0.034306977,"0.402586544",0.209,0.164148216,"1.926251405","O","S",3,"A",NA,0.2,404,9.58,19.47,4,4,3.1,6.4,0.388098332250777,50,1000
"DUC_A01","T01","1083","Abiurana Branca","Pouteria guianensis","Sapotaceae",0.93,10.9,0.009331316,0.074350721,0.109,0.0856084,0.682116703,"O","S",2,"A",NA,1.1,411.5,12.08,13.22,2.02,1.7,1.4,2.46,0.93,10.9,0.009331316,"0.075588025",0.109,0.0856084,"0.693468115","O","S",3,"A",NA,1.1,411.5,7.47,13.44,2.3,2.6,1.25,3.45,0.0934518276050405,50,1000
"DUC_A01","T01","1084","Virola","Virola melinoni","Myristicaceae",0.48,60,0.282743339,3.356370432,0.6,0.471238898,5.59395072,"O","E",1,"A",NA,0.5,415,25.47,38.16,9.07,3.53,4.86,6.75,0.48,60,0.282743339,"3.539317248",0.6,0.471238898,"5.89886208","O","D",2,"A",NA,0.5,415,29.42,40.24,7.1,6.6,3.7,7.4,3.89648339795597,50,1000
"DUC_A01","T01","1085","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,32.8,0.084496276,1.213049191,0.328,0.257610598,3.698320704,"O","E",1,"A",NA,2.8,415,23.06,27.69,2.32,4.56,7.04,1.65,0.8,33,0.08552986,"1.133878126",0.33,0.259181394,"3.43599432","O","D",2,"A",NA,2.8,415,19.35,25.57,2.4,4.7,1.8,4.4,1.0539110811105,50,1000
"DUC_A01","T01","1086","Jatereu","Lecythis idatimon","Lecythidaceae",0.82,35.1,0.096761839,1.2875977,0.351,0.275674755,3.668369515,"O","C",1,"A",NA,2.5,418,20.16,25.04,3.22,3.82,5.94,3.65,0.82,35.3,0.09786768,"1.266946656",0.353,0.277245552,"3.58908401","O","D",2,"A",NA,2.5,418,20.17,24.36,2.1,2.3,3.55,3.8,1.22124276892189,50,1000
"DUC_A01","T01","1089","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,8.8,0.006082123,0.042318048,0.088,0.069115038,0.480886912,"O","S",3,"A",NA,0.3,427,8.09,13.42,0.57,0.65,1.5,0.56,0.8,8.6,0.005808805,"0.038458786",0.086,0.067544242,"0.447195184","O","S",3,"A",NA,0.3,427,8.07,12.77,1.6,1.3,1.4,0.9,0.0556502970271817,50,1000
"DUC_A01","T01","1090","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,63.8,0.31969161,6.124400306,0.638,0.501084028,9.59937352,"O","E",1,"A",NA,5.35,428,29.12,36.95,6.07,5.25,7.95,3.35,0.58,63.7,0.318690227,"2.590561715",0.637,0.50029863,"4.06681588","O","S",2,"D",3,5.35,428,1.29,23.33,NA,NA,NA,NA,4.44133154227552,50,1000
"DUC_A01","T01","1091","Breu Vermelho","Protium hebetatum","Burseraceae",0.58,9.8,0.007542964,0.039892571,0.098,0.07696902,0.407067049,"O","S",3,"A",NA,0.2,436.5,11.07,14.07,1.58,2.04,0.68,2.36,0.58,10,0.007853982,"0.039028084",0.1,0.078539816,"0.39028084","O","S",3,"A",NA,0.2,436.5,7.8,13.22,1.8,2.2,0.9,2.3,0.0773980439475332,50,1000
"DUC_A01","T01","1092","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,36.5,0.10463467,1.545017786,0.365,0.28667033,4.23292544,"O","C",1,"A",NA,0.8,437,20.77,28.48,5.54,6.2,6.97,4.2,0.8,35.3,0.09786768,"1.422264198",0.353,0.277245552,"4.029077048","O","S",3,"A",NA,0.8,437,8.37,28.03,4.45,4.8,6.1,4.3,1.22124276892189,50,1000
"DUC_A01","T01","1094","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,12.9,0.013069811,0.106996438,0.129,0.101316363,0.829429752,"O","S",2,"A",NA,1,445,12.24,15.79,1,1.93,1.6,1.05,0.8,13,0.013273229,"0.112171384",0.13,0.102101761,"0.8628568","O","S",3,"A",NA,1,445,8.6,16.3,0.9,1.6,2.8,2.3,0.137386024093428,50,1000
"DUC_A01","T01","1095","NI","NI","NI",0.64,7.1,0.003959192,0.012841661,0.071,0.05576327,0.180868467,"O","S",3,"A",NA,0.6,445,3.34,7.82,0.83,2.13,2.97,2.31,0.64,7.3,0.004185387,"0.012880935",0.073,0.057334066,"0.176451162","O","S",3,"A",NA,0.6,445,3.85,7.42,1.4,1.5,1.5,1.6,0.0388861492253861,50,1000
"DUC_A01","T01","1655","Buriti","Mauritia flexuosa","Arecaceae",NA,31,0.075476764,0.188962864,0.31,0.243473431,0.609557625,"Pt","C",1,"A",NA,2.5,448.4,29.87,36.23,6.62,2.96,1,6.85,NA,30,0.070685835,"0.177800093",0.3,0.235619449,"0.592666978","P","E",1,"A",NA,2.5,448.4,23.94,34.1,4,2.35,1.3,2.45,0.855601353201187,50,1000
"DUC_A01","T01","1096","Ucuuba Vermelha","Virola elongata","Myristicaceae",0.52,10.1,0.008011847,0.028782007,0.101,0.079325215,0.284970369,"O","S",3,"A",NA,1.5,468,8.08,10.66,2.27,0.96,2.54,1.73,0.52,10.1,0.008011847,"0.029700007",0.101,0.079325215,"0.29405948","O","S",3,"A",NA,1.5,468,6.12,11,2.4,2.8,2.9,2.4,0.0791009190711275,50,1000
"DUC_A01","T01","1098","Jatereu","Lecythis idatimon","Lecythidaceae",0.82,35.3,0.09786768,1.490066572,0.353,0.277245552,4.221151761,"O","C",1,"A",NA,0.2,481,17.29,28.65,5.1,1.8,8.75,4.25,0.82,35.7,0.100098211,"1.413382212",0.357,0.280387144,"3.959053816","O","E",3,"A",NA,0.2,481,19.08,26.57,4.9,2.4,8.3,4.9,1.25171341274996,50,1000
"DUC_A01","T01","1099","Apui","Ficus broadwayi","Moraceae",0.42,8.3,0.005410608,0.025537145,0.083,0.065188048,0.307676452,"O","S",3,"A",NA,0.2,481.8,11.62,17.34,4.1,0.51,3.83,3.62,0.42,8.4,0.005541769,"0.019277757",0.084,0.065973446,"0.229497106","O","S",3,"A",NA,0.2,481.8,5.42,12.78,4.4,1,4.7,3.2,0.0528587047434238,50,1000
"DUC_A01","T01","1100","Matamata Branco","Eschweilera coriacea","Lecythidaceae",0.85,42.5,0.141862543,2.29675227,0.425,0.333794219,5.404122988,"O","E",1,"A",NA,4.2,485.5,23.48,29.39,3.54,4.4,8.84,7.86,0.85,42.5,0.141862543,"2.040428777",0.425,0.333794219,"4.801008888","O","S",2,"A",NA,4.2,485.5,16.06,26.11,8,5.8,8.7,4.7,1.83281391778316,50,1000
"DUC_A01","T01","1101","Casca Seca","Licania canescens","Chrysobalanaceae",0.88,32.1,0.080928212,1.356008184,0.321,0.25211281,4.224324562,"O","C",1,"A",NA,3.2,486.5,22.47,29.38,4.9,3.25,4.3,9.91,0.88,32.5,0.082957681,"1.782699204",0.325,0.255254403,"5.48522832","O","E",1,"A",NA,3.2,486.5,21.43,37.68,3.8,5.3,4.1,7.2,1.01929952216742,50,1000
"DUC_A01","T01","1102","Macucu","Licania heteromorpha","Chrysobalanaceae",0.82,21,0.034636059,0.238363631,0.21,0.164933614,1.13506491,"O","C",1,"A",NA,2.2,496,8.19,12.95,16.56,-10.6,-3.2,6.28,0.82,21.2,0.035298935,"0.131873849",0.212,0.166504411,"0.622046457","O","S",3,"A",NA,2.2,496,4.86,7.03,12.7,-7.7,2.7,9.3,0.400386457178588,50,1000
"DUC_A01","T01","1103","Maparajuba","Manilkara amazonica","Sapotaceae",0.88,32.1,0.080928212,1.21016115,0.321,0.25211281,3.76997243,"O","C",1,"A",NA,1.9,497.5,17.87,26.22,4.6,4.37,-7.8,13.55,0.88,32.2,0.081433223,"1.083959484",0.322,0.252898209,"3.366333802","O","E",1,"A",NA,1.9,497.5,15.21,23.34,3.5,6.1,-6.8,12.6,0.998833383455218,50,1000
"DUC_A01","T01","1104","Angelim Pedra","Hymenolobium petraeum","Fabaceae",0.71,16.9,0.022431757,0.286219626,0.169,0.13273229,1.693607254,"O","C",1,"A",NA,-0.5,500,22.69,27.73,1.26,3.91,5.3,2,0.71,17,0.022698007,"0.256091073",0.17,0.133517688,"1.506418076","O","S",2,"A",NA,-0.5,500,20.64,24.52,1,4.2,2.5,1.7,0.247035352799829,50,1000
"DUC_A01","T01","1105","Matamata Branco","Eschweilera coriacea","Lecythidaceae",0.85,13.9,0.015174678,0.141270998,0.139,0.109170345,1.016338115,"O","S",2,"A",NA,-0.5,498,11.15,16.9,3.2,3.7,2.65,3.95,0.85,14,0.015393804,"0.143310986",0.14,0.109955743,"1.0236499","O","S",3,"A",NA,-0.5,498,11.6,16.9,2.9,3.7,2.8,4,0.16156067977779,50,1000
"DUC_A01","T01","1106","Liana",NA,NA,NA,7.8,0.004778362,0.010801919,0.078,0.061261057,0.138486147,"L","C",2,"A",NA,-0.6,496.5,NA,21.38,NA,NA,NA,NA,NA,8,0.005026548,"0.010984777",0.08,0.062831853,"0.137309707","L",NA,NA,"A",NA,-0.6,496.5,0,0,NA,NA,NA,NA,0.0475085840854308,50,1000
"DUC_A01","T01","1107","NI","NI","NI",0.64,15.9,0.019855651,0.146674942,0.159,0.124878308,0.92248391,"O","C",2,"A",NA,-1.2,487,10.36,17.81,4.02,1.5,1.3,3.6,0.64,16.2,0.020611989,"0.237156069",0.162,0.127234502,"1.463926349","O","S",2,"A",NA,-1.2,487,15.43,27.74,2.2,1.4,1.4,3.5,0.222317302003066,50,1000
"DUC_A01","T01","1108","Matamata Branco","Eschweilera coriacea","Lecythidaceae",0.85,14.2,0.015836769,0.154762955,0.142,0.111526539,1.089879962,"O","C",3,"A",NA,-0.8,483,14.33,17.74,7.43,0.4,2.83,3.85,0.85,14.3,0.016060607,"0.193754991",0.143,0.112311937,"1.354930005","O","S",2,"A",NA,-0.8,483,16.54,21.9,3.2,1.25,2,3.6,0.169229107270627,50,1000
"DUC_A01","T01","1109","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,26.4,0.05473911,0.721708771,0.264,0.207345115,2.733745344,"O","C",2,"A",NA,-2.1,483,13.77,25.43,5.45,3.67,2.9,6.92,0.8,26.7,0.05599025,"0.854319962",0.267,0.20970131,"3.199700232","O","E",1,"A",NA,-2.1,483,20.46,29.43,4.1,3.3,1.6,5.35,0.663100275706257,50,1000
"DUC_A01","T01","1110","Pataua","NI","NI",0.62,21.4,0.035968094,0.094950307,0.214,0.168075207,0.443693025,"Pt","C",1,"A",NA,-1.5,457,18.26,25.86,3.99,5.28,7.95,3.8,0.62,21.4,0.035968094,"0.094950307",0.214,0.168075207,"0.443693025","P","S",2,"A",NA,-1.5,457,16.67,24.88,2.2,5.3,4.9,2.25,0.40869416231457,50,1000
"DUC_A01","T01","1111","Louro Preto","Nectandra cuspidata","Lauraceae",0.56,14.7,0.016971669,0.092329846,0.147,0.11545353,0.628094191,"O","C",1,"A",NA,-1.4,452,12.3,14.99,-1.27,5.4,0,3.3,0.56,14.8,0.017203361,"0.0967745",0.148,0.116238928,"0.65388176","O","S",2,"A",NA,-1.4,452,10.11,15.5,2,3.7,2.7,2.9,0.182439947680143,50,1000
"DUC_A01","T01","1112","Mangueira","Mangifera indica","Anacardiaceae",0.73,11.3,0.010028749,0.117238506,0.113,0.088749992,1.037508901,"O","C",2,"A",NA,-1.4,452,18.08,24.71,1.5,3.3,2.02,2.6,0.73,11.5,0.010386891,"0.069189307",0.115,0.090320789,"0.601646144","O","S",2,"A",NA,-1.4,452,10.11,14.08,2.7,2.1,1.2,2.2,0.105071757099156,50,1000
"DUC_A01","T01","1113","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,70,0.3848451,7.13911184,0.7,0.549778714,10.1987312,"O","E",1,"A",NA,-3.5,441,26.91,35.78,5.2,3.3,7.15,3.18,0.8,69.1,0.3750127,"7.188086831",0.691,0.542710131,"10.40244114","O","D",2,"A",NA,-3.5,441,23.4,36.97,5.7,6.7,7.4,7.2,5.30645480995365,50,1000
"DUC_A01","T01","1115","Apui","Ficus broadwayi","Moraceae",0.42,32,0.080424772,0.621487534,0.32,0.251327412,1.942148544,"O","C",1,"A",NA,-1.5,436,20.91,28.39,8.7,5.05,3.75,10.4,0.42,31,0.075476764,"0.874774506",0.31,0.243473431,"2.821853244","O",NA,NA,"A",NA,-1.5,436,24.84,42.58,NA,NA,NA,NA,0.919216073932826,50,1000
"DUC_A01","T01","1116","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,45,0.159043128,3.18617712,0.45,0.353429174,7.0803936,"O","C",1,"A",NA,-1.5,436,29.52,38.64,11.32,5.1,5.25,7.8,0.8,45,0.159043128,"2.60237448",0.45,0.353429174,"5.7830544","O","D",2,"A",NA,-1.5,436,22.29,31.56,8.2,4.7,3.45,7.75,2.07688080790552,50,1000
"DUC_A01","T01","1117","Breu Branco","Protium paniculatum","Burseraceae",0.49,32.6,0.083468975,0.616006346,0.326,0.256039801,1.889590018,"O","C",2,"A",NA,-2,427,15.31,23.24,8.52,3.34,6,5.93,0.49,33,0.08552986,"0.914502419",0.33,0.259181394,"2.771219451","O","S",2,"A",NA,-2,427,17.04,33.67,3.6,3,4.7,4.8,1.0539110811105,50,1000
"DUC_A01","T01","1118","Abiurana","Pouteria gongrijpii","Sapotaceae",0.8,50.1,0.197135724,2.461159181,0.501,0.39348448,4.912493376,"O","C",1,"A",NA,-2,425,13.26,24.08,1.5,7.4,7.1,10.15,0.8,50.3,0.198712804,"2.621992989",0.503,0.395055276,"5.21270972","O","S",3,"A",NA,-2,425,16.09,25.45,2.3,6.7,2.8,4.6,2.64955428785053,50,1000
"DUC_A01","T01","1119","Marupa","Simarouba amara","Simaroubaceae",0.38,8.6,0.005808805,0.021643984,0.086,0.067544242,0.251674236,"O","S",3,"A",NA,-0.6,423,12.01,15.13,3.34,1.5,3.29,0.73,0.38,8.9,0.006221139,"0.024314107",0.089,0.069900437,"0.273192211","O","S",3,"A",NA,-0.6,423,11.88,15.87,2,1,1.6,1.2,0.0599843187352537,50,1000
"DUC_A01","T01","1120","Ucuuba Branca","Virola crebrinervia","Myristicaceae",0.5,47.5,0.177205461,1.871942938,0.475,0.373064128,3.9409325,"O","C",2,"A",NA,-0.2,418,23.93,32.6,8.8,3.9,-0.5,15.5,0.5,47.7,0.178700859,"1.455760121",0.477,0.374634924,"3.05190801","O","D",2,"A",NA,-0.2,418,17.65,25.14,6.5,2.5,0.8,7.7,2.35917197215758,50,1000
"DUC_A01","T01","1121","Apui","Ficus broadwayi","Moraceae",0.42,34,0.090792028,0.671451341,0.34,0.267035376,1.974856884,"O","C",1,"A",NA,-0.8,417.5,21.29,27.17,5.3,8.14,2,10.86,0.42,34.3,0.092401309,"0.722588323",0.343,0.26939157,"2.106671494","O","S",2,"A",NA,-0.8,417.5,16.56,28.73,2.4,6.4,0.8,6.8,1.14684557500099,50,1000
"DUC_A01","T01","1122","Inhare","Helicostylis sp,","Moraceae",0.65,7.8,0.004778362,0.023792376,0.078,0.061261057,0.305030466,"O","S",2,"A",NA,-0.5,415,8.97,11.82,1.35,1.3,0.6,1.3,0.65,8,0.005026548,"0.025811594",0.08,0.062831853,"0.32264492","O","S",3,"A",NA,-0.5,415,9.04,12.19,1.1,0.9,1.2,1.6,0.0475085840854308,50,1000
"DUC_A01","T01","1123","Jatereu","Lecythis idatimon","Lecythidaceae",0.82,28.3,0.062901754,0.68158768,0.283,0.22226768,2.408437031,"O","C",1,"A",NA,-1.5,412.7,17.51,20.39,5.34,3.34,5.1,6.06,0.82,29.1,0.066508302,"1.143029998",0.291,0.228550866,"3.927938137","O","S",2,"A",NA,-1.5,412.7,23.7,32.34,3.7,6.4,2.6,5.8,0.800459019604496,50,1000
"DUC_A01","T01","1125","NI","NI","NI",0.58,37.7,0.111627856,0.131190419,0.377,0.296095108,0.347985196,"O","S",NA,"D",3,-2.2,404,NA,3.25,NA,NA,NA,NA,0.58,37.7,0.111627856,"0.131520523",0.377,0.296095108,"0.348860803","O",NA,NA,"D",3,-2.2,404,1.34,3.26,NA,NA,NA,NA,1.41020381507391,50,1000
"DUC_A01","T01","1127","Matamata Branco","Eschweilera coriacea","Lecythidaceae",0.85,46.9,0.172756965,2.681781449,0.469,0.368351739,5.718084113,"O","C",1,"A",NA,-0.8,399,21.17,28.18,8.3,6.07,6.1,5.2,0.85,45.6,0.163312553,"2.799664444",0.456,0.358141563,"6.139615008","O","D",1,"A",NA,-0.8,399,22.26,31.12,4.9,5.45,5.1,5.4,2.13792688296018,50,1000
"DUC_A01","T01","1128","Mapatirana","Pourouma minor","Urticaceae",0.44,13.5,0.014313882,0.074082329,0.135,0.106028752,0.54875799,"O","S",2,"A",NA,-1.3,394.5,14.52,18.15,2.74,2.3,5.6,2,0.44,13.9,0.015174678,"0.075075726",0.139,0.109170345,"0.540113134","O","S",3,"A",NA,-1.3,394.5,13.59,17.35,3.2,2.4,6.3,1.4,0.15904738083283,50,1000
"DUC_A01","T01","1129","Louro","Ocotea sp,","Lauraceae",0.5,17.7,0.024605739,0.176925985,0.177,0.139015475,0.999581835,"O","C",2,"A",NA,-0.5,394,15.87,22.19,4.49,1.7,4.35,1.5,0.5,18.1,0.025730429,"0.188598197",0.181,0.142157068,"1.04197899","O","D",2,"A",NA,-0.5,394,19.68,22.62,4.6,0.8,5.6,0.9,0.283344490379788,50,1000
"DUC_A01","T01","1130","Pente De Macaco","Apeiba echinata","Malvaceae",0.28,13.1,0.013478218,0.032039793,0.131,0.102887159,0.244578572,"O","S",3,"A",NA,-1,387.5,8.32,13.1,3,1.5,2.27,2,0.28,13.5,0.014313882,"0.036909438",0.135,0.106028752,"0.273403242","O","S",2,"A",NA,-1,387.5,9.27,14.21,2.6,1.8,2.3,2.2,0.149207636422081,50,1000
"DUC_A01","T01","1131","Envira Quiabo","Sterculia pruriens","Malvaceae",0.49,12.2,0.011689866,0.062439514,0.122,0.095818576,0.511799296,"O","S",3,"A",NA,-1,379,9.31,16.82,3.32,2.4,2.2,1.82,0.49,13.2,0.013684778,"0.079657045",0.132,0.103672558,"0.60346246","O","S",2,"A",NA,-1,379,11.75,18.33,2.9,2.6,2.6,2.4,0.142051134168975,50,1000
"DUC_A01","T01","1132","NI","NI","NI",0.7,15.2,0.018145839,0.033282393,0.152,0.119380521,0.21896311,"O","S",NA,"D",2,-0.3,375.8,NA,4.45,NA,NA,NA,NA,0.7,15.2,0.018145839,"0.034985853",0.152,0.119380521,"0.230170084","O",NA,NA,"D",2,-0.3,375.8,0.38,4.73,NA,NA,NA,NA,0.193397729240215,50,1000
"DUC_A01","T01","1133","Inhare","Helicostylis sp,","Moraceae",0.65,12.1,0.011499015,0.070770473,0.121,0.095033178,0.584879939,"O","S",3,"A",NA,-0.5,371.5,10.14,14.61,0.8,2.14,3.2,3.67,0.65,12.2,0.011689866,"0.09745331",0.122,0.095818576,"0.798797623","O","S",2,"A",NA,-0.5,371.5,11.43,19.79,1.4,1.8,1.7,0.7,0.11956743839132,50,1000
"DUC_A01","T01","1134","Inga Chichica","Inga heterophylla","Fabaceae",0.56,15.9,0.019855651,0.144049864,0.159,0.124878308,0.905973986,"O","C",2,"A",NA,-1.2,369.8,15.54,19.99,4.65,3.6,3,4.73,0.56,16.1,0.020358306,"0.146144962",0.161,0.126449104,"0.907732683","O","S",2,"A",NA,-1.2,369.8,16.74,19.78,1.75,3.1,2.8,3.5,0.219326789626542,50,1000
"DUC_A01","T01","1135","Sucupira Preta","Bowdichia nitida","Fabaceae",0.81,38.1,0.114009183,1.732013526,0.381,0.2992367,4.545967261,"O","C",1,"A",NA,-2.5,369.8,21.71,28.94,5.7,6.3,2.9,4.98,0.81,38,0.113411495,"1.752700861",0.38,0.298451302,"4.612370688","O","S",2,"A",NA,-2.5,369.8,22.19,29.44,5.1,8.3,3.9,7.2,1.43486365737435,50,1000
"DUC_A01","T01","1136","Pintadinho","Poeppigia sp,","Fabaceae",0.69,26.7,0.05599025,0.518775129,0.267,0.20970131,1.94297801,"O","C",2,"A",NA,-1.8,363.7,15.11,20.72,5.15,2.59,6.05,2.7,0.69,26.8,0.056410438,"0.558740551",0.268,0.210486708,"2.084852802","O","S",2,"A",NA,-1.8,363.7,16.03,22.15,5.3,3.6,4,3.8,0.668544218512884,50,1000
"DUC_A01","T01","1137","Mutuxi","NI","NI",0.62,9,0.006361725,0.03808735,0.09,0.070685835,0.42319278,"O","S",3,"A",NA,-0.7,350,11.07,14.9,3.05,1.6,-0.4,3.5,0.62,9.1,0.006503882,"0.03912137",0.091,0.071471233,"0.429905167","O","S",3,"A",NA,-0.7,350,11.23,14.97,2.4,1.8,0.6,3.6,0.062971911259579,50,1000
"DUC_A01","T01","1138","Matamata Branco","Eschweilera coriacea","Lecythidaceae",0.85,45,0.159043128,2.210441299,0.45,0.353429174,4.912091775,"O","E",1,"A",NA,-4.4,349,20.67,25.23,3.6,7.5,5.55,6,0.85,45.3,0.161170772,"2.236460744",0.453,0.355785368,"4.936999436","O","E",2,"A",NA,-4.4,349,18.57,25.19,4.4,9.6,4.8,4.2,2.10728385963391,50,1000
"DUC_A01","T01","1139","Jarana","Lecythis lurida","Lecythidaceae",0.83,11.9,0.011122023,0.092610612,0.119,0.093462381,0.778240436,"O","S",2,"A",NA,-1.1,347,9.84,15.48,1.1,1,1.15,1.9,0.83,12.1,0.011499015,"0.083564528",0.121,0.095033178,"0.690615934","O","S",3,"A",NA,-1.1,347,11.45,13.51,1.1,1.2,0.75,1.5,0.117434310214088,50,1000
"DUC_A01","T01","1140","Breu Branco","Protium paniculatum","Burseraceae",0.49,8.6,0.005808805,0.027448189,0.086,0.067544242,0.319164989,"O","S",3,"A",NA,-0.3,345.8,4.93,14.88,3.8,2.14,2.65,3.35,0.49,8.7,0.005944679,"0.025334065",0.087,0.06832964,"0.291196151","O","S",3,"A",NA,-0.3,345.8,5.08,13.42,4.1,2.3,2.2,3.3,0.0570753775039451,50,1000
"DUC_A01","T01","1141","Breu Branco","Protium paniculatum","Burseraceae",0.49,7.6,0.00453646,0.017676066,0.076,0.05969026,0.232579813,"O","S",3,"A",NA,-0.1,343.5,7.86,12.27,2.02,1.9,2.15,1.72,0.49,7.7,0.004656626,"0.020096238",0.077,0.060475659,"0.260990106","O","S",3,"A",NA,-0.1,343.5,7.21,13.59,1.4,1.25,2.4,1.3,0.0436985284677147,50,1000
"DUC_A01","T01","1142","Breu Branco","Protium paniculatum","Burseraceae",0.49,10.5,0.008659015,0.049907876,0.105,0.082466807,0.475313108,"O","S",2,"A",NA,-0.2,337.5,9.82,18.15,2.76,2.95,2.32,3.09,0.49,11.2,0.009852035,"0.05938081",0.112,0.087964594,"0.530185802","O","D",1,"A",NA,-0.2,337.5,10.65,18.98,1.9,2.1,2.4,3.1,0.0991694201642301,50,1000
