codigo,transecto,arv,nome.comum,nome.cient,familia,dap,tipo,pos.copa,luminosidade,morta,decomp,Hcom,Htot,raio.n,raio.s,raio.l,raio.o,data,utm.lest,utm.norte,vol,trans.area,sub.area
CAU,T13,67,matamata branco,Eschweilera coriacea,Lecythidaceae,56.4,O,C,2,FALSE,NA,20.95,28.63,3.3,6.4,4.5,9,20120326,778831.7468,9586257.885,3.403291058,10000,100
CAU,T13,70,macaranduba,Manilkara huberi,Sapotaceae,38.9,O,C,2,FALSE,NA,22.03,32.64,2.2,2.2,2.7,1.3,20120326,778822.5144,9586262.371,1.510237796,10000,100
CAU,T13,71,fava-saboeiro,Abarema jupunba,Fabaceae,48.3,O,C,2,FALSE,NA,17.93,37,7.8,5.4,3.4,10.3,20120326,778813.7015,9586266.661,2.424561248,10000,100
CAU,T13,72,jarana,Lecythis lurida,Lecythidaceae,90,O,C,1,FALSE,NA,36.56,58.23,13,6.6,6.2,2,20120326,778811.4825,9586260.633,9.458296854,10000,100
CAU,T13,74,abiurana,Pouteria gongrijpii,Sapotaceae,43.5,O,E,1,FALSE,NA,23.56,30.42,3.8,1.4,3.1,1.6,20120326,778796.0962,9586251.681,1.928454627,10000,100
CAU,T13,76,inhare,Helicostylis sp.,Moraceae,42.7,O,C,1,FALSE,NA,19.34,30.41,7,2.2,7.8,2.7,20120326,778785.8268,9586254.693,1.851730914,10000,100
CAU,T13,77,matamata,Eschweilera parviflora,Lecythidaceae,50.7,O,C,1,FALSE,NA,19.14,28.63,5,6.3,6.4,5.2,20120326,778785.2768,9586250.784,2.695855459,10000,100
CAU,T13,79,buiucu,Ormosia flava,Fabaceae,62.1,O,C,1,FALSE,NA,18.11,28.89,5.2,6.8,8,4,20120326,778778.9358,9586262.136,4.200972083,10000,100
CAU,T13,81,guajara branco,Pouteria sp.,Sapotaceae,44,O,E,1,FALSE,NA,21.09,28.67,1.6,4.6,4.8,2.5,20120326,778770.2558,9586251.093,1.977266589,10000,100
CAU,T13,83,macucu,Licania guianensis,Chrysobalanaceae,36.5,O,C,2,FALSE,NA,22.13,30.88,6,2.8,3.8,3.5,20120326,778769.1605,9586266.338,1.313879604,10000,100
CAU,T13,85,pau doce,Glycydendron amazonicum,Euphorbiaceae,45,O,E,1,FALSE,NA,15.73,28.83,6.4,2,6.8,5.7,20120326,778762.3771,9586256.176,2.076880808,10000,100
CAU,T13,86,pintadinho,Poeppigia procera,Fabaceae,37.8,O,E,1,FALSE,NA,11.63,17.2,1.7,6.7,4.5,3.5,20120326,778762.3359,9586254.176,1.418397983,10000,100
CAU,T13,87,abiurana,Pouteria gongrijpii,Sapotaceae,37,O,C,2,FALSE,NA,25.12,34.65,5,3.6,2.8,5.6,20120326,778760.2973,9586269.221,1.353565275,10000,100
CAU,T13,88,macucu,Licania guianensis,Chrysobalanaceae,38.9,O,C,2,FALSE,NA,24.65,38.33,4.4,3.3,3,6,20120326,778760.139,9586261.523,1.510237796,10000,100
CAU,T13,90,matamata preto,Eschweilera ovata,Lecythidaceae,38.6,O,C,2,FALSE,NA,11.92,29.53,3.8,4,2.3,3,20120326,778752.5607,9586258.378,1.484880307,10000,100
CAU,T13,93,piquiarana,Caryocar glabrum,Caryocaraceae,36.7,O,S,2,FALSE,NA,16.66,22.28,4.6,0,2.3,4.8,20120326,778747.8049,9586255.475,1.32967696,10000,100
CAU,T13,94,caramuxi,Pouteria hispida,Sapotaceae,42.7,O,C,2,FALSE,NA,16.33,26.31,4.8,3.8,3.6,4.5,20120326,778747.7515,9586252.876,1.851730914,10000,100
CAU,T13,95,matamata preto,Eschweilera ovata,Lecythidaceae,37.7,O,C,2,FALSE,NA,15.14,20.17,5.3,3.7,3.4,5.3,20120326,778740.2533,9586253.63,1.410203815,10000,100
CAU,T13,96,jatereu,Lecythis idatimon,Lecythidaceae,35.2,O,C,2,FALSE,NA,16.36,21.68,3,3.3,3.5,3.2,20120326,778737.0435,9586257.397,1.21368876,10000,100
CAU,T13,102,casca seca,Licania canescens,Chrysobalanaceae,67,O,C,1,FALSE,NA,19.08,31.38,3.5,4.7,3,9.3,20120326,778711.4791,9586270.225,4.96008824,10000,100
CAU,T13,103,morta,NA,NA,42.3,O,NA,NA,TRUE,4,NA,5.12,NA,NA,NA,NA,20120326,778707.7444,9586271.302,1.814002309,10000,100
CAU,T13,106,fava amargosa,Vataireopsis speciosa,Fabaceae,37.4,O,C,2,FALSE,NA,18.04,28.39,3,3.8,3.6,2.6,20120326,778699.1162,9586262.778,1.385775836,10000,100
CAU,T13,107,matamata branco,Eschweilera coriacea,Lecythidaceae,51.3,O,C,2,FALSE,NA,19.28,28.45,8,3,4,4.7,20120326,778696.2319,9586259.536,2.766124362,10000,100
CAU,T13,114,matamata branco,Eschweilera coriacea,Lecythidaceae,42,O,S,2,FALSE,NA,19.63,27.08,4.5,4.3,5.8,4,20120326,778668.4959,9586258.106,1.785982296,10000,100
CAU,T13,115,caramuxi,Pouteria hispida,Sapotaceae,55.1,O,E,1,FALSE,NA,20.03,33.85,4.5,4.3,4.2,3,20120326,778665.2511,9586260.174,3.234063912,10000,100
CAU,T13,116,matamata branco,Eschweilera coriacea,Lecythidaceae,37.5,O,C,2,FALSE,NA,16.02,23.06,5,3,4.2,5.5,20120326,778666.3133,9586266.153,1.393892755,10000,100
CAU,T13,119,macaranduba,Manilkara huberi,Sapotaceae,40.4,O,E,1,FALSE,NA,22.86,26.38,3.7,3.5,4.2,3.3,20120326,778654.9818,9586263.185,1.640530331,10000,100
CAU,T13,120,joao-mole,Neea oppositifolia,Nyctaginaceae,48.4,O,E,1,FALSE,NA,22.53,33.53,5.7,1.2,3.6,2.4,20120326,778655.0887,9586268.384,2.435553848,10000,100
CAU,T13,121,piquiarana,Caryocar glabrum,Caryocaraceae,38.1,O,C,2,FALSE,NA,21.71,26.83,4.7,1.8,1.1,6.3,20120326,778653.4954,9586259.415,1.44313519,10000,100
CAU,T13,122,jatereu,Lecythis idatimon,Lecythidaceae,41,O,C,2,FALSE,NA,14.93,33.08,5.5,3.3,3.8,4,20120326,778653.244,9586270.023,1.694289232,10000,100
CAU,T13,123,caramuxi,Pouteria hispida,Sapotaceae,43.5,O,C,2,FALSE,NA,21.29,32.33,5.4,4,5,4.7,20120326,778641.4348,9586266.665,1.928454627,10000,100
CAU,T13,124,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,36.1,O,C,2,FALSE,NA,23.74,30.7,6.7,1.8,2.6,5.4,20120326,778637.2163,9586267.051,1.282592074,10000,100
CAU,T13,125,jutai,Hymenaea parvifolia,Fabaceae,42.5,O,E,1,FALSE,NA,23.12,30.4,6.3,2.3,3.7,3,20120326,778631.9027,9586259.859,1.832813918,10000,100
CAU,T13,126,abiurana branca,Pouteria guianensis,Sapotaceae,42.9,O,C,2,FALSE,NA,23.71,31.18,4.8,5.2,4.5,4.6,20120326,778628.5552,9586256.927,1.870753391,10000,100
CAU,T13,128,pintadinho,Poeppigia procera,Fabaceae,36.5,O,S,2,FALSE,NA,16.77,27.53,2.7,3.2,1.7,4.7,20120326,778621.6498,9586263.671,1.313879604,10000,100
CAU,T13,130,tachi vermelho,Tachigali paniculata,Fabaceae,72,O,E,1,FALSE,NA,24.56,33.35,6.4,9,11,5.3,20120326,778614.0036,9586257.227,5.805706042,10000,100
CAU,T13,131,guajara cinza,Pouteria sp.,Sapotaceae,38.7,O,C,2,FALSE,NA,25.18,29.79,5,3.8,3,5.2,20120326,778613.0998,9586258.946,1.49330691,10000,100
CAU,T13,132,macaranduba,Manilkara huberi,Sapotaceae,53,O,C,2,FALSE,NA,22.58,27.88,5.3,1.8,2.2,4.8,20120326,778611.51,9586272.981,2.97056216,10000,100
CAU,T13,133,parajuba,Manilkara bidentata,Sapotaceae,42.1,O,C,2,FALSE,NA,17.96,28.69,3.4,4.8,2.3,6.2,20120326,778607.7609,9586273.358,1.795295996,10000,100
CAU,T14,1,matamata branco,Eschweilera coriacea,Lecythidaceae,58.4,O,C ,2,FALSE,NA,22.36,36.97,9.2,6.3,7.8,7.4,20120310,779197.9969,9586775.08,3.672814891,10000,100
CAU,T14,2,angelim rajado,Zygia racemosa,Fabaceae,50.3,O,C,2,FALSE,NA,24.13,37.42,2.7,2.3,5.3,1.1,20120310,779201.5828,9586763.692,2.649554288,10000,100
CAU,T14,3,jarana,Lecythis lurida,Lecythidaceae,72.4,O,E,1,FALSE,NA,29.5,45.53,6.7,8,5.6,4.7,20120310,779206.1682,9586769.93,5.876483309,10000,100
CAU,T14,4,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,71.2,O,E,1,FALSE,NA,27.66,44.17,6.4,5.4,2.8,2.9,20120310,779211.7236,9586766.146,5.66554682,10000,100
CAU,T14,10,louro preto,Nectandra cuspidata,Lauraceae,42.4,O,C,2,FALSE,NA,25.44,38.12,1.2,3.2,5.7,1,20120310,779226.4628,9586768.075,1.823394946,10000,100
CAU,T14,14,ingarana,Inga sp.,Fabaceae,48.3,O,C,1,FALSE,NA,20.06,33.6,2.9,2.7,2.7,3.1,20120310,779238.1002,9586767.802,2.424561248,10000,100
CAU,T14,16,abiurana,Pouteria gongrijpii,Sapotaceae,53.4,O,S,1,FALSE,NA,18.27,34.38,3.8,3.9,3.7,2.1,20120310,779250.7756,9586764.864,3.019816654,10000,100
CAU,T14,19,matamata branco,Eschweilera coriacea,Lecythidaceae,80,O,E,1,FALSE,NA,30.63,47.27,2.8,5.7,4.7,3.5,20120310,779280.9273,9586759.951,7.31028127,10000,100
CAU,T14,20,matamata branco,Eschweilera coriacea,Lecythidaceae,42.7,O,C,2,FALSE,NA,13.96,27.96,4.2,2.1,4.7,1.5,20120310,779287.0231,9586766.992,1.851730914,10000,100
CAU,T14,22,axixa,Sterculia pruriens,Malvaceae,39.6,O,S,2,FALSE,NA,18.39,32.7,2.3,3.4,4.6,2.2,20120310,779287.6965,9586758.221,1.570312845,10000,100
CAU,T14,26,caramuxi,Pouteria hispida,Sapotaceae,52.2,O,C,1,FALSE,NA,22.02,34.35,3.4,2.7,3.6,2.1,20120310,779296.7048,9586762.646,2.87337056,10000,100
CAU,T14,30,morta,NA,NA,37.9,O,NA,NA,TRUE,4,NA,2.87,NA,NA,NA,NA,20120310,779310.2969,9586756.153,1.426617926,10000,100
CAU,T14,33,abiurana,Pouteria gongrijpii,Sapotaceae,57.2,O,S,1,FALSE,NA,22.93,34.02,4,2.1,3.3,2.8,20120310,779320.1146,9586763.091,3.509763055,10000,100
CAU,T14,34,jatereu,Lecythis idatimon,Lecythidaceae,48,O,S,2,FALSE,NA,10.15,16.25,7.1,1.2,3.3,6.8,20120310,779325.4413,9586764.485,2.391745317,10000,100
CAU,T14,35,jarana,Lecythis lurida,Lecythidaceae,45.3,O,C,1,FALSE,NA,20.03,31.92,2.1,4.4,2.8,3.6,20120310,779324.2396,9586748.804,2.10728386,10000,100
CAU,T14,39,abiurana,Pouteria gongrijpii,Sapotaceae,37,O,C,2,FALSE,NA,25.28,43.24,3,2.9,4.8,2.8,20120310,779340.0708,9586748.464,1.353565275,10000,100
CAU,T14,40,matamata vermelho,Eschweilera coriacea,Lecythidaceae,39.2,O,C,2,FALSE,NA,22.19,34.6,2.4,2.1,2.8,3.1,20120310,779341.0424,9586755.598,1.535828513,10000,100
CAU,T14,41,jatereu,Lecythis idatimon,Lecythidaceae,38.6,O,C,2,FALSE,NA,28.78,9.22,3.8,3.1,2.8,3.1,20120310,779341.9863,9586755.672,1.484880307,10000,100
CAU,T14,46,matamata branco,Eschweilera coriacea,Lecythidaceae,53.1,O,C,2,FALSE,NA,25.58,42.28,3.4,4.7,4.9,4,20120310,779350.9946,9586760.097,2.982834571,10000,100
CAU,T14,47,piquiarana,Caryocar glabrum,Caryocaraceae,76.4,O,C,2,FALSE,NA,24.09,37.17,1.3,1.2,2.2,2.1,20120310,779351.2898,9586745.12,6.609950716,10000,100
CAU,T14,48,matamata branco,Eschweilera coriacea,Lecythidaceae,36,O,C,2,FALSE,NA,22.64,35.11,1.1,4,2.6,1.9,20120310,779351.1549,9586744.129,1.27483411,10000,100
CAU,T14,49,matamata branco,Eschweilera coriacea,Lecythidaceae,49,O,C,2,FALSE,NA,25.28,41.78,4.4,2.8,9.7,4.2,20120310,779357.0753,9586749.883,2.50207673,10000,100
CAU,T14,53,inga vermelho,Inga alba,Fabaceae,35.1,O,S,2,FALSE,NA,13.73,24.16,4.6,6.1,10.5,2,20120310,779393.5055,9586744.892,1.206160185,10000,100
CAU,T14,56,freijo branco,Cordia scabrifolia,Boraginaceae,41,O,C,2,FALSE,NA,18.74,31.67,1.2,5.5,2.8,3.6,20120310,779406.5873,9586733.006,1.694289232,10000,100
CAU,T14,57,matamata branco,Eschweilera coriacea,Lecythidaceae,43,O,C,2,FALSE,NA,13.2,24.33,1.2,5.8,2.9,3.8,20120310,779415.7968,9586738.104,1.880304214,10000,100
CAU,T14,58,pau santo,Zollernia paraensis,Fabaceae,89.3,O,C,1,FALSE,NA,18.66,33.51,2.8,4.8,5.5,5.3,20120310,779421.2694,9586736.198,9.298141769,10000,100
CAU,T14,59,fava orelha-de-macaco,Enterolobium schomburgkii,Fabaceae,84.4,O,E,1,FALSE,NA,33.47,46.2,1.8,2.1,4.5,0,20120310,779432.2231,9586735.952,8.218470173,10000,100
CAU,T14,60,mapatirana,Pourouma minor,Urticaceae,41.1,O,E,1,FALSE,NA,16.48,31,2.8,3.1,2.6,3.2,20120310,779435.3659,9586734.103,1.703340575,10000,100
CAU,T14,61,axixa,Sterculia pruriens,Malvaceae,41.6,O,C,2,FALSE,NA,16.71,40.2,1.5,5.3,6.2,2.7,20120310,779440.1138,9586733.258,1.748990265,10000,100
CAU,T14,64,abiu cramuri,NA,NA,42.7,O,C,2,FALSE,NA,24.98,34.74,3.1,6.6,3.1,2.6,20120310,779451.0667,9586735.358,1.851730914,10000,100
CAU,T14,65,tachirana,Stryphnodendron paniculatum,Fabaceae,40.1,O,C,2,FALSE,NA,17.91,32.77,3.1,2.1,4.7,5.1,20120310,779452.4348,9586742.223,1.614003371,10000,100
CAU,T14,67,breu barrote,Tetragastris panamensis,Burseraceae,36,O,S,2,FALSE,NA,17.55,36.74,5.6,3.5,3.4,4,20120310,779464.0664,9586734.807,1.27483411,10000,100
CAU,T14,70,abiurana,Pouteria gongrijpii,Sapotaceae,40.7,O,E,1,FALSE,NA,22.83,41.85,4.1,4.5,4.3,2.3,20120310,779467.758,9586731.012,1.667292177,10000,100
CAU,T14,76,tauari,Couratari stellata,Lecythidaceae,55,O,E,1,FALSE,NA,24.39,38.95,7.2,4.2,3.5,6.4,20120310,779502.9118,9586724.547,3.221240314,10000,100
CAU,T14,77,matamata branco,Eschweilera coriacea,Lecythidaceae,41,O,C,2,FALSE,NA,21.42,33.41,3.2,2.8,7.3,0.9,20120310,779503.8766,9586724.409,1.694289232,10000,100
CAU,T14,78,abiurana,Pouteria gongrijpii,Sapotaceae,39.2,O,C,1,FALSE,NA,19.06,32.59,3.5,1.6,3.4,2.1,20120310,779504.4272,9586728.27,1.535828513,10000,100
CAU,T14,79,morta,NA,NA,52.2,O,NA,NA,TRUE,4,NA,1.85,NA,NA,NA,NA,20120310,779507.7452,9586730.827,2.87337056,10000,100
CAU,T14,81,abiurana,Pouteria gongrijpii,Sapotaceae,40.7,O,S,1,FALSE,NA,19.66,30.5,3.8,2.8,5.1,1.8,20120310,779509.8749,9586728.503,1.667292177,10000,100
CAU,T14,82,abiurana,Pouteria gongrijpii,Sapotaceae,67.5,O,E,1,FALSE,NA,26.71,42.65,4.2,7.3,4.7,7.5,20120310,779516.238,9586717.899,5.041406111,10000,100
CAU,T14,83,goiabao,Pradosia cochlearia,Sapotaceae,59.1,O,C,1,FALSE,NA,27.93,38.04,1.7,3.8,5.5,3.5,20120310,779525.5425,9586721.016,3.769786917,10000,100
CAU,T14,87,tanibuca,Terminalia amazonia,Combretaceae,49.3,O,C,1,FALSE,NA,26.33,41.6,4.2,4.4,4.2,5.6,20120310,779536.8851,9586710.813,2.535703317,10000,100
CAU,T14,88,abiurana,Pouteria gongrijpii,Sapotaceae,39.5,O,C,1,FALSE,NA,29.65,40.11,2.8,0,0,5.2,20120310,779537.2567,9586727.225,1.561652792,10000,100
CAU,T14,89,cajuacu,Anacardium spruceanum,Anacardiaceae,63.3,O,C,1,FALSE,NA,22.47,36.32,4.4,6,3.2,2.6,20120310,779540.4077,9586725.159,4.380560939,10000,100
CAU,T14,90,jarana,Lecythis lurida,Lecythidaceae,50.3,O,C,1,FALSE,NA,25.34,31.61,2.4,5.2,11.2,2.6,20120310,779540.4359,9586725.357,2.649554288,10000,100
CAU,T14,91,abiurana,Pouteria gongrijpii,Sapotaceae,59,O,C,1,FALSE,NA,27.69,34.55,6.2,1.8,2.5,2.2,20120310,779544.6859,9586713.741,3.755849769,10000,100
CAU,T14,93,matamata branco,Eschweilera coriacea,Lecythidaceae,35,O,S,2,FALSE,NA,20.91,31.36,3.5,6.1,5.2,4.8,20120310,779560.6501,9586708.333,1.198657031,10000,100
CAU,T14,96,abiurana,Pouteria gongrijpii,Sapotaceae,38.9,O,C,2,FALSE,NA,26.21,38.32,5,2.1,3.3,4.8,20120310,779568.046,9586722.228,1.510237796,10000,100
CAU,T14,97,fava orelha-de-macaco,Enterolobium schomburgkii,Fabaceae,80.5,O,E,1,FALSE,NA,24.35,32.35,8.7,4.2,3.2,4.5,20120310,779573.9761,9586722.392,7.410581951,10000,100
CAU,T14,98,coracao-de-negro,Swartzia corrugata,Fabaceae,35,O,C,1,FALSE,NA,29.77,41.91,5.1,3.8,5.6,4.2,20120310,779573.2467,9586710.375,1.198657031,10000,100
CAU,T14,99,macaranduba,Manilkara huberi,Sapotaceae,74.6,O,E,1,FALSE,NA,32.01,44.06,3.2,8.1,3.9,7.8,20120310,779589.578,9586707.541,6.274096359,10000,100
CAU,T14,100,abiurana,Pouteria gongrijpii,Sapotaceae,35.4,O,C,2,FALSE,NA,20.87,34.88,2.1,2.6,3.4,3.1,20120310,779598.4142,9586710.826,1.228822225,10000,100
CAU,T14,101,tauari,Couratari stellata,Lecythidaceae,57,O,E,1,FALSE,NA,28.45,42.76,6.2,6.6,5.7,2.9,20120310,779599.8614,9586710.62,3.482978119,10000,100
CAU,T14,103,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,65,O,E,1,FALSE,NA,30.86,41.74,8.7,3.2,8.1,6.2,20120310,779603.1794,9586713.177,4.641979177,10000,100
CAU,T14,104,abiurana,Pouteria gongrijpii,Sapotaceae,39.1,O,S,2,FALSE,NA,20.68,30.83,1.8,3.2,2.8,2.6,20120310,779610.8744,9586705.009,1.527272339,10000,100
CAU,T14,105,seringarana,Micrandra minor,Euphorbiaceae,43.4,O,C,1,FALSE,NA,25.05,35.8,6.5,1.2,2.2,2.8,20120310,779613.5947,9586710.277,1.918771666,10000,100
CAU,T14,107,tachirana,Stryphnodendron paniculatum,Fabaceae,48.3,O,E,1,FALSE,NA,23.68,29.26,1.3,1.8,0,5.1,20120310,779619.7224,9586711.828,2.424561248,10000,100
CAU,T14,113,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,50,O,E,1,FALSE,NA,9.65,16.36,8.7,6.8,6.6,6.4,20120310,779635.9996,9586705.163,2.615113952,10000,100
CAU,T14,114,jutai-pororoca,Dialium guianense,Fabaceae,40.3,O,S,2,FALSE,NA,13.85,19.61,3.5,3.2,1.6,3.2,20120310,779645.4312,9586709.171,1.631661929,10000,100
CAU,T14,115,abiurana branca,Pouteria guianensis,Sapotaceae,43,O,C,2,FALSE,NA,23.57,36.62,2.7,3.5,4.8,2.2,20120310,779650.4553,9586706.435,1.880304214,10000,100
CAU,T14,117,jarana,Lecythis lurida,Lecythidaceae,54.3,O,C,1,FALSE,NA,20.93,26.27,5.2,4.2,5.5,3.3,20120310,779659.8445,9586710.146,3.132248789,10000,100
CAU,T14,118,matamata branco,Eschweilera coriacea,Lecythidaceae,40.8,O,C,1,FALSE,NA,23.77,33.96,3.5,4.8,2.4,2.6,20120310,779662.1342,9586702.042,1.676265045,10000,100
CAU,T14,119,sucupira preta,Bowdichia nitida,Fabaceae,65.8,O,C,1,FALSE,NA,21.78,29.41,3.5,0,1.8,1.7,20120310,779670.5986,9586709.623,4.767849816,10000,100
CAU,T14,120,morta,NA,NA,48.3,O,NA,NA,TRUE,1,NA,6.76,NA,NA,NA,NA,20120310,779678.176,9586707.532,2.424561248,10000,100
CAU,T15,2,abiurana branca,Pouteria guianensis,Sapotaceae,37,O,C ,2,FALSE,NA,12.32,17.12,4,3.4,3.6,3.8,20120324,780108.294,9585253.906,1.353565275,10000,100
CAU,T15,7,axixa,Sterculia pruriens,Malvaceae,35.3,O,C,2,FALSE,NA,21.53,28.5,2,6,3.2,2.3,20120324,780120.3282,9585263.288,1.221242769,10000,100
CAU,T15,11,casca seca,Licania canescens,Chrysobalanaceae,52.2,O,C,2,FALSE,NA,26.02,38.26,8.7,0,2.2,2.8,20120324,780116.0534,9585270.248,2.87337056,10000,100
CAU,T15,12,morta,NA,NA,50.1,O,NA,NA,TRUE,4,NA,3.53,NA,NA,NA,NA,20120324,780117.3606,9585272.228,2.626566889,10000,100
CAU,T15,14,macaranduba,Manilkara huberi,Sapotaceae,41.7,O,C,1,FALSE,NA,20.9,32.58,4,2.8,2.6,4.8,20120324,780113.0895,9585280.181,1.758198881,10000,100
CAU,T15,17,matamata branco,Eschweilera coriacea,Lecythidaceae,35.4,O,S,2,FALSE,NA,19.75,28.42,3.8,2,4,3.9,20120324,780117.5338,9585319.851,1.228822225,10000,100
CAU,T15,18,abiurana,Pouteria gongrijpii,Sapotaceae,50,O,C,2,FALSE,NA,29.93,40.02,4.4,3.2,4.5,2.8,20120324,780125.5392,9585321.31,2.615113952,10000,100
CAU,T15,24,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,39.2,O,C,2,FALSE,NA,18.62,26.65,1.2,1.3,0,4.3,20120324,780111.6295,9585346.164,1.535828513,10000,100
CAU,T15,26,freijo branco,Cordia scabrifolia,Boraginaceae,43.3,O,S,2,FALSE,NA,17.84,26.6,3.9,1.5,4.7,0.3,20120324,780120.6637,9585355.557,1.909115156,10000,100
CAU,T15,29,caramuxi,Pouteria hispida,Sapotaceae,43.4,O,C,2,FALSE,NA,20.25,30.53,3.2,2.7,4.7,1.8,20120324,780109.6872,9585362.046,1.918771666,10000,100
CAU,T15,31,matamata,Eschweilera parviflora,Lecythidaceae,50.1,O,C,2,FALSE,NA,23.95,35.02,4.6,4.5,5.3,3.5,20120324,780119.043,9585377.39,2.626566889,10000,100
CAU,T15,32,caramuxi,Pouteria hispida,Sapotaceae,38.3,O,C,2,FALSE,NA,25.53,34.89,4.2,2.8,3.5,3.7,20120324,780111.7449,9585377.912,1.459755707,10000,100
CAU,T15,34,matamata branco,Eschweilera coriacea,Lecythidaceae,45.4,O,S,2,FALSE,NA,29.35,39.71,6.8,4.5,4,3.7,20120324,780124.7628,9585382.826,2.117471523,10000,100
CAU,T15,36,macaranduba,Manilkara huberi,Sapotaceae,88.5,O,E,1,FALSE,NA,32.15,49.4,6.5,7.6,5,7.7,20120324,780111.799,9585392.795,9.116923757,10000,100
CAU,T15,38,muirapiranga,Brosimum rubescens,Moraceae,58.9,O,C,2,FALSE,NA,28.87,36.24,5,2.7,5.8,3.2,20120324,780117.1116,9585396.248,3.741940637,10000,100
CAU,T15,39,louro preto,Ocotea cernua,Lauraceae,44.1,O,S,2,FALSE,NA,12.84,21.77,3.2,4.8,3.5,6,20120324,780112.2261,9585400.234,1.987108492,10000,100
CAU,T15,41,abiurana,Pouteria gongrijpii,Sapotaceae,68,O,C,2,FALSE,NA,28.9,41.3,2.7,3.2,3,3.5,20120324,780110.8441,9585405.2,5.12344223,10000,100
CAU,T15,42,matamata branco,Eschweilera coriacea,Lecythidaceae,38.8,O,S,2,FALSE,NA,15.91,35.54,2.7,2,2.4,1.8,20120324,780114.8549,9585408.162,1.501759402,10000,100
CAU,T15,44,tachi branco,Tachigali paniculata,Fabaceae,55,O,E,1,FALSE,NA,29.43,43.03,6.2,5.6,6,4.3,20120324,780115.9036,9585421.552,3.221240314,10000,100
CAU,T15,45,caramuxi,Pouteria hispida,Sapotaceae,41.8,O,C,2,FALSE,NA,26.07,35.83,3.2,3.5,3,3.8,20120324,780109.9073,9585422.566,1.76743375,10000,100
CAU,T15,47,matamata branco,Eschweilera coriacea,Lecythidaceae,37.6,O,C,2,FALSE,NA,22.89,36.02,2.9,6.8,3.2,3.5,20120324,780121.9811,9585442.861,1.40203541,10000,100
CAU,T15,49,breu vermelho,Protium hebetatum,Burseraceae,43,O,E,1,FALSE,NA,21.13,37.55,3.6,2.5,3.2,2.5,20120324,780121.9956,9585446.83,1.880304214,10000,100
CAU,T15,50,inga vermelho,Inga alba,Fabaceae,35.2,O,C,2,FALSE,NA,21.84,35.46,1.7,1.5,6.3,0,20120324,780117.9895,9585450.249,1.21368876,10000,100
CAU,T15,51,goiabao,Pradosia cochlearia,Sapotaceae,49,O,C,2,FALSE,NA,27.71,29.8,4,3.7,3.8,3.2,20120324,780112.3837,9585452.107,2.50207673,10000,100
CAU,T15,52,maracatiara,Astronium graveolens,Anacardiaceae,88.4,O,E,1,FALSE,NA,33.91,49.86,6.6,8.2,6.8,6.4,20120324,780108.9713,9585456.084,9.09440758,10000,100
CAU,T15,53,matamata branco,Eschweilera coriacea,Lecythidaceae,42.1,O,S,2,FALSE,NA,24.08,35.31,3.2,3.6,4.5,2.7,20120324,780109.964,9585458.432,1.795295996,10000,100
CAU,T15,54,morta,NA,NA,86.3,O,NA,NA,TRUE,3,NA,3.78,NA,NA,NA,NA,20120324,780117.1524,9585462.207,8.628538258,10000,100
CAU,T15,55,breu vermelho,Protium hebetatum,Burseraceae,52,O,E,1,FALSE,NA,25.16,29.34,3.2,3.3,3.5,2.8,20120324,780124.6509,9585462.7,2.849346661,10000,100
CAU,T15,56,morta,NA,NA,70,O,NA,NA,TRUE,3,NA,8.44,NA,NA,NA,NA,20120324,780110.9116,9585475.322,5.458788959,10000,100
CAU,T15,57,tachi preto,Tachigali myrmecophila,Fabaceae,53.6,O,E,1,FALSE,NA,23.6,31.61,5.2,5.6,9,2.8,20120324,780121.87,9585488.724,3.044608846,10000,100
CAU,T15,58,matamata branco,Eschweilera coriacea,Lecythidaceae,58.6,O,C,2,FALSE,NA,25.06,32.99,2.8,3.7,4,2.8,20120324,780108.2621,9585491.262,3.700381241,10000,100
CAU,T15,59,abiurana,Pouteria gongrijpii,Sapotaceae,50,O,C,1,FALSE,NA,26.02,43.98,3.6,2.8,2.6,3,20120324,780112.849,9585495.498,2.615113952,10000,100
CAU,T15,61,morta,NA,NA,99.9,O,NA,NA,TRUE,2,NA,22.35,NA,NA,NA,NA,20120324,780115.2409,9585498.085,11.88342522,10000,100
CAU,T15,66,caramuxi,Pouteria hispida,Sapotaceae,38.2,O,C,1,FALSE,NA,21.53,27.93,3.6,3.5,3.3,3,20120324,780113.4368,9585531.618,1.451432535,10000,100
CAU,T15,67,castanha-sapucaia,Lecythis pisonis,Lecythidaceae,82.8,O,C,2,FALSE,NA,26.78,33.04,3,4.2,5.7,3.8,20120324,780122.7288,9585534.227,7.881539429,10000,100
CAU,T15,68,tauari,Couratari stellata,Lecythidaceae,41.9,O,C,2,FALSE,NA,18.55,32.34,4,2.8,3.3,2.5,20120324,780119.7084,9585540.784,1.776694885,10000,100
CAU,T15,70,matamata branco,Eschweilera coriacea,Lecythidaceae,49.4,O,C,2,FALSE,NA,14.83,31.34,2.4,2.7,7.2,4,20120324,780120.2077,9585549.564,2.546966344,10000,100
